score_fingerprint,NA,Asian,Black,Multiple Races,Native American,White
0.378605699166656|-0.0960808740928769|0.71800259500742|0.426839734893292|-0.416270496323705|-0.492277157492936|-0.0386919211596251|0.752193672582507|-0.533147938083857|0.572056898381561|-0.355234739836305|-0.184919073712081|-0.259898143820465|0.503918467555195|0.504662688821554|-0.363853675778955|0.702430921141058|-0.688373203389347,0.8920517829596065,1.0886823318588237,0.8584211133993921,0.5765153271301339,0.5844804855218778,0.9727639216442708
-0.552264961414039|-0.158987022005022|0.302576119080186|0.413324652705342|0.142139497678727|-0.729647846892476|-0.128753824159503|0.0199709571897984|0.476819092407823|0.63943803217262|-0.000998624600470066|0.861718932632357|-0.302026192191988|-0.0631789118051529|-0.707140481099486|0.174886709544808|-0.66913812700659|0.734560562297702,0.2152981479070149,0.2609150833295037,0.5087988080568956,0.7871938050103684,0.46144795176417874,0.5197114181214809
0.986441675107926|-0.532272232696414|0.113361195661128|-0.0639594695530832|0.1048405142501|-0.879751054104418|0.271764032542706|-0.4768310431391|0.181717104744166|-0.497542802244425|0.935421457979828|0.442175569478422|-0.776836623903364|0.152082969900221|-0.313639364205301|0.870347135234624|-0.56365783745423|0.265559559687972,0.10052092582918709,0.36202289042994384,0.40258441045794086,0.823674718119825,-0.09842114856777089,0.5838692778910152
-0.530146181117743|-0.643313478678465|-0.0215123612433672|0.283884366508573|-0.211680307518691|-0.554174051154405|-0.15936850849539|-0.403164482209831|-0.680350127164274|-0.720477633643895|0.770673220511526|0.606821701861918|-0.20096106082201|0.238323744852096|-0.0183112495578825|0.975171410944313|0.250626628752798|0.00297901267185807,-0.5908329336787574,-0.7258535663286845,-0.48818877591208243,0.08206470534205437,-0.521121948515065,-0.5534792972125989
0.360447086859494|-0.70350261637941|-0.751011327374727|0.400356935802847|-0.424805663060397|-0.136484808754176|0.187618534546345|0.926170495338738|0.517542048823088|0.647178045473993|-0.0218615075573325|0.0610665995627642|-0.894747839774936|0.470332202967256|0.89223025739193|-0.291994526982307|0.486917179543525|0.638384763617069,1.1520228555891663,1.5319464874919504,1.4198916359196625,1.9780343123711646,1.7604664949467406,1.4830884401339526
0.596161177847534|-0.770689801312983|-0.409741771407425|-0.828647789545357|0.271405994426459|-0.926810891367495|0.637819908093661|0.515901676379144|-0.111799067817628|0.640023294836283|0.148967721499503|0.566543502733111|-0.833092746790498|0.168512930627912|0.723891255445778|0.832631045021117|-0.518809018656611|-0.322007721289992,-0.7119136561872438,-0.12415883615612987,-0.18067267413716764,-0.44705874673090873,-0.6886591357877478,-0.05001202322743543
0.322485552169383|-0.748051697853953|-0.905439712572843|0.840416802093387|-0.919992507435381|-0.402438132558018|0.743143329862505|-0.654449641704559|-0.949838359840214|-0.623493529856205|0.836055453401059|0.255184922832996|-0.678933733608574|-0.876389911863953|0.451533238403499|0.834701832383871|-0.887925058137625|-0.724331745877862,-2.6697628423455173,-2.5875977630726994,-2.3238838163752074,-2.271758553168426,-2.57185260708599,-2.1619132511195986
0.0762478429824114|0.765801965724677|-0.344831291120499|-0.52491591591388|-0.360848604701459|0.364348272327334|-0.229958602692932|-0.582292111590505|0.833844984415919|-0.0375977191142738|-0.755686892662197|0.0137355620972812|-0.69915311736986|-0.608167229220271|-0.565527800470591|0.370860795490444|-0.263832844793797|0.59399516088888,-1.7203343070927075,-1.3699228774756194,-1.306084056853972,-1.553780561297511,-1.0801817701741432,-1.46070265900648
-0.478336943779141|-0.1644302806817|-0.882019700016826|-0.598566476721317|0.379782391246408|-0.118362104985863|-0.644784546922892|-0.48545564012602|-0.0883655026555061|0.614650807809085|0.0308080213144422|0.571294051595032|-0.641123003326356|-0.716646215878427|0.0854527978226542|0.475679508410394|0.26376890623942|0.126105811912566,-2.1936364606255667,-2.410333866160363,-1.901971305933505,-2.037079825516169,-1.9001937471873438,-2.1085871017778453
0.377330659888685|-0.934318839106709|-0.678969153668731|0.831153407692909|-0.670682077296078|0.0283270804211497|-0.704479626845568|-0.355687433853745|0.635257966816425|0.955307378433645|0.327540633734316|-0.619020571466535|0.204280068632215|-0.759458994492888|-0.64210801012814|0.681191111449152|0.578398619778454|0.00341101456433535,0.1570871966192499,-0.6361232386125872,-0.48292639600113035,0.2082377376500517,-0.31941557019017636,-0.5387581373519246
0.0616420530714095|0.899569092318416|0.626192437950522|0.528189381118864|0.786615576129407|-0.60905358241871|-0.151937578804791|-0.297436104156077|-0.897932166233659|0.97959954990074|0.556020554155111|0.514192622620612|0.297434368636459|0.000241251196712255|0.647153923287988|0.134155871812254|0.201998093631119|0.837916082702577,3.0187641084659846,2.640430709036688,3.120520535565016,2.968202591066559,2.543964919106414,3.2563435248631887
-0.700009727384895|0.0268678357824683|0.602932230103761|0.427757257129997|-0.76494173752144|-0.626613236963749|0.106772062368691|0.840316810179502|0.918043827172369|0.806673012673855|0.562012588139623|-0.799629134126008|-0.254882918205112|-0.477719055023044|-0.41117791319266|-0.0213110665790737|0.442819589283317|-0.173387239221483,0.8546317881438881,0.5667630970478057,0.5876492962637847,1.6232318696876367,0.6348528757768993,0.7145248840575174
0.753221882041544|0.349944928195328|-0.733146871905774|0.767425582744181|-0.766397019848228|-0.990435485262424|0.900006480049342|-0.00604241527616978|0.982583165634423|0.654326665680856|-0.285397522617131|0.534676307812333|0.954641606193036|-0.603128650225699|0.0979441157542169|-0.124792805407196|-0.37421230180189|0.95928699709475,2.1312495237332767,1.7540301395890614,2.0551493891122474,2.3541649830838045,1.823525306636778,2.2590146201729677
-0.741487186867744|0.305563356727362|0.209143186919391|-0.750242084730417|-0.64513390371576|0.541476360522211|0.466009747236967|0.589402403216809|0.534385246690363|-0.265947301872075|-0.401351936627179|0.108713335357606|0.204973155632615|0.499716520309448|0.740743082016706|0.382183279842138|-0.997549865860492|0.309168921317905,0.08313910901779308,0.7081436955059568,0.5722987742434876,0.25646902751177547,1.0263964154291898,0.48049373912497184
0.336832310538739|-0.994079543743283|-0.473469265736639|0.336707188282162|-0.558456230908632|-0.0363920317031443|-0.535696589853615|0.989427688065916|0.940110360272229|-0.898856222629547|0.133613272570074|0.729218608699739|-0.78892319323495|0.997378873173147|-0.299862270243466|-0.186337238643318|0.133969464339316|0.689525912515819,0.3744091203785502,1.0451429743319751,0.7193242557144173,1.2840857195823143,1.1350645009350653,0.6832637109343279
-0.00534677784889936|0.0302978600375354|0.57727960916236|-0.308879732619971|0.997354642953724|0.877097817603499|-0.85659640841186|0.524610491469502|-0.502338019199669|0.426103015430272|-0.234669799450785|-0.999421873129904|0.162169137038291|0.244924696162343|-0.346849153749645|0.325561848003417|0.647339486051351|-0.712962264195085,0.6143265594728291,0.7023103791599472,0.14368248732622574,-0.3521481261433413,0.10075250830656537,0.046054706647322544
0.425731302239001|0.831706863828003|-0.465992295183241|-0.539069924037904|0.710778730921447|-0.646699473261833|-0.880728355608881|0.998696207534522|-0.650815336033702|-0.0484076598659158|-0.100837161764503|0.734661274123937|0.873441152274609|0.394203103147447|0.149776829406619|0.435509107541293|0.618166177533567|-0.162915783468634,0.92695759475464,1.088619579250614,1.0700959775303662,-0.03651120568004747,0.10120734122271338,1.020344317348954
-0.0312377917580307|0.567262100521475|0.976627482101321|-0.858837565872818|0.666333271656185|-0.967755713034421|-0.323030770756304|-0.317805055063218|-0.145439509302378|0.224998553749174|-0.882909290958196|-0.463502704165876|0.466221685521305|0.372590274084359|0.808806268963963|-0.569211615249515|-0.0629090531729162|0.201890029944479,-0.5944012132938951,-0.7321490902764102,-0.3280857682935204,-0.9208136503429463,-0.7741723116332044,-0.6036225539735622
0.0101039665751159|-0.288330443203449|-0.901718404144049|-0.0376237877644598|-0.183358440641314|-0.408238705713302|0.351483408361673|-0.334798384923488|-0.486188889946789|-0.323260175064206|-0.566466704942286|0.375478846952319|-0.0285673546604812|-0.540378171950579|-0.502310260664672|-0.494151297491044|-0.525031808298081|0.802425178233534,-3.0009939425857737,-2.9833276088659963,-2.6635775317265478,-2.582660786745449,-2.7213068794536714,-2.802380291205752
-0.562974168919027|0.459060967434198|0.702301411423832|0.230928437784314|0.782514139078557|0.627782370429486|0.979559764266014|-0.138228535652161|-0.382194839417934|0.349554090294987|0.346912659239024|0.356365751940757|-0.716972100082785|-0.162746572401375|-0.557100493926555|0.736526873894036|0.573637654539198|0.837440855801105,2.973148329940159,3.2293057183735074,2.7917732543536222,3.7357972162930917,3.2742949144837135,3.0586000850338952
0.346289606764913|0.450077836401761|-0.384378625079989|0.845411771908402|-0.310235422570258|-0.806428108364344|0.16636955132708|0.630815387703478|-0.750929024536163|0.15758406277746|0.37316731736064|-0.170576528180391|-0.845355432946235|0.292200471274555|-0.433468401897699|-0.129218992311507|-0.694906736724079|-0.330656838137656,-1.5283733430784194,-0.8961572791294505,-0.9579370025364268,-1.3809966666158289,-1.8619993224740028,-0.7411411450472751
0.469881345052272|0.913367929402739|0.956409029196948|-0.432205119170249|0.684998233802617|-0.950413232669234|0.220986887346953|-0.377052579075098|0.155069981701672|-0.143848578445613|0.85068744327873|-0.887656864244491|0.845637113321573|0.108420201111585|0.00398701010271907|-0.0034743812866509|-0.719742749352008|0.796069875359535,1.6206467791111208,1.2496685844069968,1.607224928787737,1.86217469664601,0.7577151847382386,1.678929328126224
0.0311678773723543|0.783634501509368|-0.775067985523492|-0.116088663693517|-0.215564724057913|-0.685527070891112|-0.545973583124578|0.826738621573895|0.697336229030043|-0.840152012184262|0.329442143905908|0.540658575482666|0.223539500962943|0.581150935031474|-0.319052032660693|0.667184859048575|0.554520199541003|-0.795966044068336,0.321678041818086,0.653092227348437,0.4615965700139188,0.046910008834674964,-0.12995465579442678,0.503066786705498
0.290450063534081|0.851577630732208|0.103622836992145|-0.208262596745044|-0.843739966396242|-0.071809294167906|-0.383018028456718|0.100765076931566|-0.361590482760221|0.125705195125192|-0.179028260055929|0.0458147586323321|-0.0211573904380202|0.319637259468436|0.377929701004177|0.806595371104777|0.465771803632379|0.243374758865684,0.5248610155307688,0.7673650411112855,0.8298569403222279,0.366285072810327,0.5294563002263506,0.7830203333087388
-0.0776637457311153|0.769480758812279|0.503651012666523|0.422313249669969|-0.00290877185761929|0.0880994196049869|0.620807794854045|0.342250584159046|0.0276179197244346|0.252854604739696|0.11514204274863|-0.625787910073996|-0.319588713347912|-0.97971936268732|0.375688318163157|-0.788157836534083|-0.203706671018153|-0.121783271897584,0.5113421969581395,0.5486964570358396,0.5358754497957071,0.6160954621775697,0.5431678655246894,0.7402987793322312
-0.752213077619672|0.816249133087695|-0.796490093227476|-0.278101585805416|-0.101373640354723|0.827145553659648|0.39734015148133|0.0628845286555588|0.323953241575509|0.591479746624827|0.193763977382332|0.430800108239055|0.599275960586965|-0.882342976052314|0.886058419477195|-0.0558387208729982|0.467100669629872|-0.716765181627125,1.1542141701094806,0.6856304231720667,0.8635383170908661,0.5336303071894993,1.2242417306949696,0.9806299332870183
0.519273111596704|0.390932926442474|-0.589521191548556|0.624098909087479|-0.549361721612513|0.835935493931174|-0.195878725033253|-0.259991839993745|0.567948841955513|0.318493269849569|-0.667382419575006|0.737885375507176|0.328274002764374|-0.978152234572917|0.154397938866168|0.762071979697794|0.903187977615744|0.304902395699173,2.3771203362266533,2.1985198765527456,2.0333526765138634,1.854945538705215,2.6157157046254724,2.073119631069986
0.0283686453476548|0.167434240225703|0.931019740179181|0.186267760116607|-0.578558911103755|0.730738672893494|-0.522884985432029|0.705266346223652|-0.153024585917592|-0.915460647083819|0.660291195847094|0.209166705142707|-0.825942168943584|-0.350002338178456|0.338957223109901|-0.86663515586406|0.118379708845168|0.160060441121459,0.407437051285524,0.7457900202677896,0.6886324280980733,0.8012852185561011,1.051394572031374,0.782617440849567
0.865197598934174|0.153681225143373|0.622939991299063|-0.815845972392708|-0.997798527125269|-0.957542838994414|0.463717002887279|-0.533929027151316|-0.846428232267499|-0.815220684278756|-0.840067783370614|0.719876661896706|-0.891444307286292|-0.549542094580829|0.239138525910676|0.57216338114813|0.453182978089899|0.496396714355797,-2.119516510737594,-1.6184108818105112,-1.4623956052254437,-1.5605693579806634,-1.717509140159624,-1.5320784260552327
0.87528813816607|-0.0783789227716625|0.727092806715518|-0.881515110377222|0.231475114822388|0.941235841717571|-0.117956480942667|-0.5249675931409|0.462784497998655|-0.983162366319448|-0.871460605412722|-0.0782700516283512|-0.923908960074186|0.669288513250649|-0.0891753723844886|0.116193140856922|-0.954688225407153|0.36263345554471,-0.9768861576798372,0.03890880074662465,-0.45503569146126716,-1.0954556632321328,-0.061303875246085215,-0.5862251653463817
0.556796057615429|0.187356824986637|-0.775948888622224|-0.372951552271843|-0.379119659308344|0.545156026259065|0.00932398345321417|0.328413114417344|0.455117512494326|-0.295507363975048|0.984875373076648|-0.789885095320642|-0.473547882866114|0.601480428595096|-0.441116598434746|-0.126521402504295|-0.035573803819716|-0.172445213422179,-0.3604140751995146,-0.12456372800904014,-0.35565538246063855,-0.113485790307944,-0.5726864462097485,-0.2033300875890026
-0.457329311873764|0.0665054596029222|0.504085143096745|0.303415748290718|0.240464754868299|0.954727849457413|-0.128000864293426|0.514559278730303|-0.102191381156445|-0.738118326757103|0.343858817126602|-0.188639131374657|-0.904439605306834|0.379361118189991|0.194607224315405|0.460297869984061|-0.941212769132107|0.620777836535126,0.4356821376713924,1.3578966783980528,0.9703492647644857,1.0105321348179133,1.4362181694013998,0.9553320050732617
0.696646431460977|-0.582794055808336|0.114840826485306|0.837802096270025|0.764029977843165|0.756575917359442|-0.767105956096202|0.784741811454296|-0.51193349994719|-0.374939393717796|0.281405149493366|-0.826943491585553|-0.783757168799639|-0.532669278793037|0.406330522615463|0.550417086109519|-0.139946390409023|-0.365050082560629,0.3492460952256806,0.9387781467133511,0.36893373328968193,0.04649479485427341,0.43867313823041815,0.3743431708011533
-0.886685403063893|0.618128368165344|-0.494162295479327|-0.371923733036965|-0.253449834417552|-0.340603304095566|-0.225422998890281|-0.93997354991734|0.383963482454419|0.691289435140789|0.582985984627157|-0.970590497832745|-0.21637187898159|-0.513279238250107|0.8736129431054|-0.0345029793679714|-0.928073707502335|0.423276487272233,-2.40703020185465,-2.9185454551751415,-1.9144457660749106,-1.8275546263127278,-2.069225767759296,-2.148178952100255
0.888608037028462|-0.796542628668249|-0.245997672900558|-0.725060552824289|-0.13103320915252|-0.156842635944486|-0.443856823258102|-0.435457733459771|0.729503600392491|0.0471229273825884|-0.400532288942486|-0.832748939283192|-0.774521273560822|-0.975385326426476|0.950695886742324|-0.296384189743549|0.305187028367072|-0.954814596101642,-2.6254006351577117,-2.801327442579592,-2.616692150144458,-2.8495676841431608,-2.5045192858980347,-2.8010446573135876
